result,material_difference,total_white_material,total_black_material,colour,ply_number,white_in_check,black_in_check,white_queen_exists,black_queen_exists,num_squares_white_attacks,num_squares_black_attacks
1,0,28,28,0,80,0,0,1,1,44,32
1,0,28,28,1,81,0,0,1,1,40,32
1,0,28,28,0,82,0,0,1,1,40,33
1,0,28,28,1,83,0,0,1,1,42,33
1,0,28,28,0,84,0,0,1,1,42,35
1,0,28,28,1,85,0,0,1,1,41,35
1,0,28,28,0,86,0,0,1,1,41,34
1,0,28,28,1,87,0,0,1,1,41,34
1,0,28,28,0,88,0,0,1,1,40,34
1,0,28,28,1,89,0,0,1,1,40,34
1,0,28,28,0,90,1,0,1,1,40,34
1,9,28,19,1,91,0,0,1,0,41,27
1,0,19,19,0,92,0,0,0,0,31,27
1,1,19,18,1,93,0,0,0,0,33,25
1,1,19,18,0,94,0,0,0,0,32,26
1,2,19,17,1,95,0,0,0,0,35,24
1,2,19,17,0,96,0,0,0,0,35,27
1,2,19,17,1,97,0,1,0,0,37,27
1,2,19,17,0,98,0,0,0,0,37,27
1,2,19,17,1,99,0,0,0,0,34,27
1,2,19,17,0,100,0,0,0,0,33,27
1,3,19,16,1,101,0,0,0,0,33,25
1,3,19,16,0,102,0,0,0,0,33,32
1,3,19,16,1,103,0,0,0,0,34,30
1,2,18,16,0,104,0,0,0,0,32,29
1,5,18,13,1,105,0,0,0,0,31,26
1,5,18,13,0,106,0,0,0,0,31,26
1,5,18,13,1,107,0,0,0,0,31,27
1,4,17,13,0,108,0,0,0,0,30,30
1,4,17,13,1,109,0,0,0,0,31,30
1,4,17,13,0,110,1,0,0,0,31,31
1,4,17,13,1,111,0,0,0,0,28,30
1,4,17,13,0,112,0,0,0,0,31,29
1,4,17,13,1,113,0,0,0,0,32,29
1,4,17,13,0,114,0,0,0,0,32,30
1,4,17,13,1,115,0,0,0,0,34,30
1,4,17,13,0,116,0,0,0,0,34,31
1,4,17,13,1,117,0,0,0,0,38,31
1,4,17,13,0,118,0,0,0,0,38,29
1,4,17,13,1,119,0,0,0,0,35,29
1,3,16,13,0,120,0,0,0,0,34,27
1,3,16,13,1,121,0,0,0,0,37,27
1,0,38,38,0,21,0,0,1,1,31,39
1,0,38,38,1,22,0,0,1,1,31,40
1,0,38,38,0,23,0,0,1,1,35,40
1,0,38,38,1,24,0,0,1,1,35,39
1,0,38,38,0,25,0,0,1,1,36,39
1,0,38,38,1,26,0,0,1,1,36,40
1,0,38,38,0,27,0,0,1,1,37,40
1,0,38,38,1,28,0,0,1,1,37,39
1,0,38,38,0,29,0,0,1,1,40,39
1,0,38,38,1,30,0,0,1,1,40,39
1,0,38,38,0,31,0,0,1,1,41,39
1,-1,37,38,1,32,0,0,1,1,40,40
1,0,37,37,0,33,0,0,1,1,42,39
1,0,37,37,1,34,0,0,1,1,42,39
1,0,37,37,0,35,0,0,1,1,41,39
1,0,37,37,1,36,0,0,1,1,42,42
1,0,37,37,0,37,0,0,1,1,44,42
1,-1,36,37,1,38,0,0,1,1,44,43
1,-1,36,37,0,39,0,0,1,1,39,43
1,-1,36,37,1,40,0,0,1,1,39,43
1,0,36,36,0,41,0,0,1,1,45,41
1,-3,33,36,1,42,0,0,1,1,42,44
1,0,33,33,0,43,0,0,1,1,43,41
1,0,33,33,1,44,0,0,1,1,43,41
1,3,33,30,0,45,0,0,1,1,45,41
1,0,30,30,1,46,0,0,1,1,42,45
1,5,30,25,0,47,0,0,1,1,40,43
1,2,27,25,1,48,0,0,1,1,37,44
1,2,27,25,0,49,0,0,1,1,33,44
0,0,37,37,1,21,0,0,1,1,39,34
0,0,37,37,0,22,0,0,1,1,38,35
0,0,37,37,1,23,0,0,1,1,40,35
0,0,37,37,0,24,0,0,1,1,41,36
0,0,37,37,1,25,0,0,1,1,38,36
0,-3,34,37,0,26,0,0,1,1,36,39
0,0,34,34,1,27,0,0,1,1,38,34
0,-3,31,34,0,28,0,0,1,1,36,37
0,0,31,31,1,29,0,0,1,1,33,31
0,0,31,31,0,30,0,0,1,1,33,32
0,0,31,31,1,31,0,0,1,1,35,32
0,0,31,31,0,32,0,0,1,1,35,36
0,0,31,31,1,33,0,0,1,1,37,36
0,0,31,31,0,34,0,0,1,1,38,35
0,0,31,31,1,35,0,0,1,1,38,35
0,0,31,31,0,36,0,0,1,1,38,36
0,0,31,31,1,37,0,0,1,1,39,36
0,0,31,31,0,38,0,0,1,1,39,34
0,0,31,31,1,39,0,0,1,1,40,35
0,0,31,31,0,40,0,0,1,1,40,39
0,1,31,30,1,41,0,0,1,1,46,37
0,0,30,30,0,42,0,0,1,1,44,40
0,0,30,30,1,43,0,1,1,1,44,40
0,-3,27,30,0,44,0,0,1,1,43,38
0,0,27,27,1,45,0,0,1,1,40,36
0,-1,26,27,0,46,0,0,1,1,39,40
0,0,26,26,1,47,0,0,1,1,39,40
0,0,26,26,0,48,0,0,1,1,41,38
0,0,26,26,1,49,0,0,1,1,42,38
0,0,26,26,0,50,0,0,1,1,42,40
0,0,26,26,1,51,0,0,1,1,41,40
0,-5,21,26,0,52,1,0,1,1,37,43
0,0,21,21,1,53,0,0,1,1,39,37
0,0,21,21,0,54,0,0,1,1,38,30
0,0,21,21,1,55,0,0,1,1,33,31
0,0,21,21,0,56,0,0,1,1,32,34
0,0,21,21,1,57,0,0,1,1,42,35
0,0,21,21,0,58,0,0,1,1,43,37
0,0,21,21,1,59,0,0,1,1,39,37
0,0,21,21,0,60,0,0,1,1,39,35
0,0,21,21,1,61,0,0,1,1,42,35
0,0,21,21,0,62,0,0,1,1,43,34
0,0,21,21,1,63,0,0,1,1,41,37
0,0,21,21,0,64,0,0,1,1,41,39
0,0,21,21,1,65,0,0,1,1,40,39
0,0,21,21,0,66,0,0,1,1,40,37
0,0,21,21,1,67,0,0,1,1,40,34
0,0,21,21,0,68,0,0,1,1,40,34
0,0,21,21,1,69,0,0,1,1,39,34
0,0,21,21,0,70,0,0,1,1,39,34
0,0,21,21,1,71,0,1,1,1,39,34
0,0,21,21,0,72,0,0,1,1,39,35
0,0,21,21,1,73,0,0,1,1,33,38
0,0,21,21,0,74,0,0,1,1,33,36
0,0,21,21,1,75,0,0,1,1,35,36
0,0,21,21,0,76,0,0,1,1,35,37
0,0,21,21,1,77,0,0,1,1,33,36
0,0,21,21,0,78,0,0,1,1,32,34
0,0,21,21,1,79,0,0,1,1,35,34
0,-9,12,21,0,80,1,0,0,1,25,37
0,0,12,12,1,81,0,0,0,0,21,24
0,0,12,12,0,82,0,0,0,0,21,21
0,0,12,12,1,83,0,0,0,0,23,21
0,0,12,12,0,84,0,0,0,0,23,23
0,0,12,12,1,85,0,0,0,0,22,23
0,0,12,12,0,86,0,0,0,0,22,24
0,0,12,12,1,87,0,0,0,0,23,24
0,0,12,12,0,88,0,0,0,0,23,24
0,0,12,12,1,89,0,0,0,0,21,25
0,0,12,12,0,90,0,0,0,0,21,25
0,0,12,12,1,91,0,0,0,0,20,27
0,0,12,12,0,92,0,0,0,0,20,25
0,0,12,12,1,93,0,0,0,0,21,25
0,0,12,12,0,94,0,0,0,0,21,26
0,0,12,12,1,95,0,0,0,0,21,26
0,0,12,12,0,96,0,0,0,0,21,24
0,0,12,12,1,97,0,1,0,0,20,24
0,0,12,12,0,98,0,0,0,0,19,24
0,0,12,12,1,99,0,0,0,0,19,24
0,0,12,12,0,100,0,0,0,0,19,22
0,0,12,12,1,101,0,0,0,0,21,22
0,0,12,12,0,102,0,0,0,0,21,23
0,1,12,11,1,103,0,0,0,0,20,23
0,1,12,11,0,104,1,0,0,0,20,25
0,1,12,11,1,105,0,0,0,0,21,27
0,1,12,11,0,106,0,0,0,0,21,26
0,1,12,11,1,107,0,0,0,0,19,26
0,1,12,11,0,108,0,0,0,0,19,27
0,2,12,10,1,109,0,1,0,0,23,26
0,2,12,10,0,110,0,0,0,0,26,24
0,2,12,10,1,111,0,0,0,0,24,24
0,2,12,10,0,112,0,0,0,0,24,25
0,2,12,10,1,113,0,1,0,0,20,25
0,2,12,10,0,114,0,0,0,0,24,28
0,2,12,10,1,115,0,0,0,0,25,28
0,2,12,10,0,116,0,0,0,0,29,26
0,2,12,10,1,117,0,0,0,0,25,26
0,2,12,10,0,118,0,0,0,0,25,29
0,2,12,10,1,119,0,1,0,0,22,29
0,2,12,10,0,120,0,0,0,0,21,26
0,5,12,7,1,121,0,1,0,0,26,21
0,0,7,7,0,122,0,0,0,0,16,21
0,0,7,7,1,123,0,0,0,0,17,21
0,0,7,7,0,124,0,0,0,0,17,20
0,0,7,7,1,125,0,0,0,0,16,20
0,-1,6,7,0,126,0,0,0,0,15,19
0,-1,6,7,1,127,0,0,0,0,16,19
0,-1,6,7,0,128,0,0,0,0,16,21
0,7,14,7,1,129,0,0,1,0,30,21
0,7,14,7,0,130,0,0,1,0,30,20
0,7,14,7,1,131,0,0,1,0,25,19
0,7,14,7,0,132,0,0,1,0,27,18
0,7,14,7,1,133,0,0,1,0,31,18
0,7,14,7,0,134,0,0,1,0,33,20
0,7,14,7,1,135,0,1,1,0,32,17
0,-2,5,7,0,136,0,0,0,0,14,22
1,0,35,35,1,21,0,0,1,1,38,32
1,0,35,35,0,22,0,0,1,1,38,33
1,0,35,35,1,23,0,0,1,1,41,33
1,0,35,35,0,24,0,0,1,1,41,30
1,0,35,35,1,25,0,0,1,1,40,30
1,0,35,35,0,26,0,0,1,1,40,31
1,0,35,35,1,27,0,0,1,1,39,31
1,0,35,35,0,28,0,0,1,1,39,32
1,0,35,35,1,29,0,1,1,1,42,32
1,0,35,35,0,30,0,0,1,1,42,33
1,0,35,35,1,31,0,0,1,1,41,33
1,0,35,35,0,32,0,0,1,1,40,35
1,0,35,35,1,33,0,0,1,1,41,35
1,0,35,35,0,34,0,0,1,1,41,36
1,0,35,35,1,35,0,0,1,1,41,34
1,-3,32,35,0,36,1,0,1,1,38,35
1,0,32,32,1,37,0,0,1,1,40,32
1,0,32,32,0,38,0,0,1,1,40,31
1,0,32,32,1,39,0,0,1,1,39,31
1,0,32,32,0,40,0,0,1,1,39,31
1,0,32,32,1,41,0,0,1,1,40,31
1,0,32,32,0,42,0,0,1,1,40,31
1,0,32,32,1,43,0,0,1,1,39,31
1,0,32,32,0,44,0,0,1,1,39,33
1,0,32,32,1,45,0,0,1,1,35,34
1,0,32,32,0,46,0,0,1,1,35,33
1,0,32,32,1,47,0,0,1,1,37,33
1,0,32,32,0,48,0,0,1,1,37,35
1,0,32,32,1,49,0,0,1,1,35,37
1,0,32,32,0,50,0,0,1,1,35,37
1,0,32,32,1,51,0,0,1,1,35,37
1,0,32,32,0,52,0,0,1,1,35,38
1,0,32,32,1,53,0,0,1,1,38,39
1,0,32,32,0,54,0,0,1,1,38,41
1,0,32,32,1,55,0,0,1,1,38,41
1,-1,31,32,0,56,0,0,1,1,38,41
1,-1,31,32,1,57,0,0,1,1,36,41
1,-1,31,32,0,58,0,0,1,1,36,43
1,-1,31,32,1,59,0,0,1,1,36,41
1,-1,31,32,0,60,0,0,1,1,36,41
1,-1,31,32,1,61,0,0,1,1,38,38
1,-4,28,32,0,62,0,0,1,1,37,37
1,-1,28,29,1,63,0,0,1,1,37,36
1,-1,28,29,0,64,0,0,1,1,37,38
1,-1,28,29,1,65,0,0,1,1,36,38
1,-1,28,29,0,66,0,0,1,1,36,39
1,0,28,28,1,67,0,0,1,1,36,38
1,-1,27,28,0,68,0,0,1,1,35,39
1,-1,27,28,1,69,0,0,1,1,37,39
1,-1,27,28,0,70,0,0,1,1,37,40
1,-1,27,28,1,71,0,0,1,1,36,40
1,-1,27,28,0,72,0,0,1,1,36,40
1,-1,27,28,1,73,0,0,1,1,36,40
1,-1,27,28,0,74,0,0,1,1,36,42
1,-1,27,28,1,75,0,0,1,1,38,42
1,-1,27,28,0,76,0,0,1,1,38,40
1,-1,27,28,1,77,0,0,1,1,34,40
1,-1,27,28,0,78,0,0,1,1,34,40
1,2,27,25,1,79,0,0,1,1,37,35
1,-1,24,25,0,80,0,0,1,1,37,35
1,-1,24,25,1,81,0,0,1,1,37,35
1,-1,24,25,0,82,0,0,1,1,37,36
1,-1,24,25,1,83,0,0,1,1,38,36
1,-1,24,25,0,84,0,0,1,1,38,33
1,-1,24,25,1,85,0,0,1,1,35,33
1,-1,24,25,0,86,0,0,1,1,35,33
1,0,24,24,1,87,0,0,1,1,34,32
1,-1,23,24,0,88,0,0,1,1,33,31
1,0,23,23,1,89,0,0,1,1,37,30
1,0,23,23,0,90,1,0,1,1,37,33
1,0,23,23,1,91,0,0,1,1,35,34
1,0,23,23,0,92,0,0,1,1,35,36
1,0,23,23,1,93,0,1,1,1,36,40
1,0,23,23,0,94,0,0,1,1,35,37
1,5,23,18,1,95,0,1,1,1,39,34
1,0,18,18,0,96,0,0,1,1,31,36
1,0,18,18,1,97,0,1,1,1,34,36
1,0,18,18,0,98,0,0,1,1,36,34
1,0,18,18,1,99,0,1,1,1,35,34
1,0,18,18,0,100,0,0,1,1,36,32
1,0,18,18,1,101,0,0,1,1,38,32
1,0,18,18,0,102,0,0,1,1,38,36
1,0,18,18,1,103,0,1,1,1,27,36
1,0,18,18,0,104,0,0,1,1,30,37
1,0,18,18,1,105,0,1,1,1,31,38
1,0,18,18,0,106,0,0,1,1,31,38
1,0,18,18,1,107,0,0,1,1,31,38
1,0,18,18,0,108,0,0,1,1,31,37
1,0,18,18,1,109,0,1,1,1,38,37
1,0,18,18,0,110,0,0,1,1,39,36
1,0,18,18,1,111,0,1,1,1,33,36
1,0,18,18,0,112,0,0,1,1,34,35
1,0,18,18,1,113,0,1,1,1,36,35
1,0,18,18,0,114,0,0,1,1,37,33
1,0,18,18,1,115,0,1,1,1,36,33
1,0,18,18,0,116,0,0,1,1,37,33
1,0,18,18,1,117,0,1,1,1,38,34
1,0,18,18,0,118,0,0,1,1,37,34
1,0,18,18,1,119,0,0,1,1,31,36
1,0,18,18,0,120,0,0,1,1,31,32
1,9,18,9,1,121,0,1,1,0,32,23
1,0,9,9,0,122,0,0,0,0,23,21
1,0,9,9,1,123,0,1,0,0,23,21
1,0,9,9,0,124,0,0,0,0,23,23
1,0,9,9,1,125,0,0,0,0,23,23
1,0,9,9,0,126,0,0,0,0,23,21
1,0,9,9,1,127,0,0,0,0,20,21
1,0,35,35,0,21,0,0,1,1,38,38
1,-3,32,35,1,22,0,0,1,1,37,40
1,0,32,32,0,23,0,0,1,1,42,35
1,0,32,32,1,24,0,0,1,1,42,35
1,0,32,32,0,25,0,0,1,1,39,35
1,0,32,32,1,26,0,0,1,1,39,35
1,0,32,32,0,27,0,0,1,1,39,35
1,0,32,32,1,28,0,0,1,1,40,35
1,0,32,32,0,29,0,0,1,1,41,34
1,0,32,32,1,30,0,0,1,1,39,34
1,0,32,32,0,31,0,0,1,1,39,34
1,0,32,32,1,32,0,0,1,1,39,35
1,0,32,32,0,33,0,0,1,1,40,35
1,0,32,32,1,34,0,0,1,1,38,35
1,0,32,32,0,35,0,0,1,1,41,35
1,0,32,32,1,36,0,0,1,1,40,36
1,0,32,32,0,37,0,0,1,1,41,36
1,0,32,32,1,38,0,0,1,1,41,36
1,0,32,32,0,39,0,0,1,1,41,36
1,0,32,32,1,40,0,0,1,1,41,40
1,0,32,32,0,41,0,0,1,1,38,40
1,0,32,32,1,42,0,0,1,1,39,40
1,0,32,32,0,43,0,0,1,1,38,39
1,0,32,32,1,44,0,0,1,1,39,40
1,0,32,32,0,45,0,0,1,1,39,40
1,-5,27,32,1,46,0,1,1,1,35,42
1,0,27,27,0,47,0,0,1,1,37,38
1,0,27,27,1,48,0,0,1,1,37,39
1,5,27,22,0,49,1,0,1,1,39,35
1,0,22,22,1,50,0,0,1,1,31,34
1,0,22,22,0,51,0,0,1,1,31,34
1,-3,19,22,1,52,0,0,1,1,27,35
1,0,19,19,0,53,0,0,1,1,31,31
1,0,19,19,1,54,0,1,1,1,31,38
1,0,19,19,0,55,0,0,1,1,31,39
1,0,19,19,1,56,0,0,1,1,31,35
1,1,19,18,0,57,0,0,1,1,33,33
1,0,18,18,1,58,0,0,1,1,31,35
1,0,18,18,0,59,0,0,1,1,35,35
1,-1,17,18,1,60,0,0,1,1,35,34
1,0,17,17,0,61,0,0,1,1,37,32
1,0,17,17,1,62,0,0,1,1,38,31
1,1,17,16,0,63,0,0,1,1,38,30
1,0,16,16,1,64,0,0,1,1,40,30
1,0,16,16,0,65,0,0,1,1,40,31
1,0,16,16,1,66,0,1,1,1,37,31
1,9,16,7,0,67,1,0,1,0,36,18
0,0,39,39,1,21,0,0,1,1,37,35
0,0,39,39,0,22,0,0,1,1,35,36
0,0,39,39,1,23,0,0,1,1,38,37
0,0,39,39,0,24,0,0,1,1,38,36
0,3,39,36,1,25,0,0,1,1,40,36
0,0,36,36,0,26,0,0,1,1,37,35
0,0,36,36,1,27,0,0,1,1,40,35
0,0,36,36,0,28,0,0,1,1,40,35
0,0,36,36,1,29,0,0,1,1,41,35
0,0,36,36,0,30,0,0,1,1,41,35
0,0,36,36,1,31,0,0,1,1,41,35
0,-3,33,36,0,32,0,0,1,1,37,38
0,0,33,33,1,33,0,0,1,1,36,34
0,0,33,33,0,34,0,0,1,1,36,33
0,0,33,33,1,35,0,0,1,1,41,33
0,0,33,33,0,36,0,0,1,1,40,35
0,0,33,33,1,37,0,0,1,1,39,36
0,0,33,33,0,38,0,0,1,1,39,36
0,1,33,32,1,39,0,0,1,1,42,35
0,0,32,32,0,40,0,0,1,1,41,36
0,1,32,31,1,41,0,0,1,1,41,35
0,1,32,31,0,42,0,0,1,1,41,36
0,1,32,31,1,43,0,0,1,1,40,36
0,1,32,31,0,44,0,0,1,1,40,36
0,1,32,31,1,45,0,1,1,1,43,36
0,1,32,31,0,46,0,0,1,1,43,36
0,1,32,31,1,47,0,0,1,1,42,36
0,-4,27,31,0,48,0,0,1,1,40,36
0,-1,27,28,1,49,0,0,1,1,41,32
0,-1,27,28,0,50,0,0,1,1,41,30
0,-1,27,28,1,51,0,0,1,1,37,30
0,-4,24,28,0,52,0,0,1,1,37,32
0,0,38,38,1,21,0,0,1,1,37,36
0,0,38,38,0,22,0,0,1,1,37,38
0,0,38,38,1,23,0,0,1,1,39,38
0,-3,35,38,0,24,0,0,1,1,35,40
0,0,35,35,1,25,0,0,1,1,37,36
0,0,35,35,0,26,0,0,1,1,37,37
0,0,35,35,1,27,0,0,1,1,38,35
0,-1,34,35,0,28,0,0,1,1,36,35
0,0,34,34,1,29,0,0,1,1,43,35
0,-9,25,34,0,30,0,0,0,1,33,38
0,0,25,25,1,31,0,0,0,0,37,31
0,0,25,25,0,32,0,0,0,0,37,32
0,0,25,25,1,33,0,0,0,0,36,32
0,0,25,25,0,34,0,0,0,0,36,34
0,0,25,25,1,35,0,0,0,0,33,36
0,0,25,25,0,36,0,0,0,0,33,37
0,0,25,25,1,37,0,0,0,0,33,37
0,0,25,25,0,38,0,0,0,0,33,36
0,5,25,20,1,39,0,0,0,0,33,32
0,0,20,20,0,40,0,0,0,0,26,33
0,0,20,20,1,41,0,0,0,0,26,33
0,0,20,20,0,42,0,0,0,0,26,33
0,0,20,20,1,43,0,0,0,0,27,33
0,0,20,20,0,44,1,0,0,0,28,36
0,0,20,20,1,45,0,0,0,0,29,36
0,0,20,20,0,46,0,0,0,0,29,39
0,0,20,20,1,47,0,0,0,0,31,39
0,0,20,20,0,48,0,0,0,0,32,35
0,0,20,20,1,49,0,0,0,0,31,36
0,0,20,20,0,50,0,0,0,0,31,33
0,0,20,20,1,51,0,0,0,0,32,33
0,0,20,20,0,52,0,0,0,0,32,38
0,1,20,19,1,53,0,0,0,0,36,36
0,1,20,19,0,54,0,0,0,0,35,33
0,4,20,16,1,55,0,0,0,0,33,29
0,1,17,16,0,56,0,0,0,0,29,31
0,1,17,16,1,57,0,0,0,0,28,28
0,-4,12,16,0,58,0,0,0,0,21,33
0,1,12,11,1,59,0,0,0,0,22,22
0,1,12,11,0,60,0,0,0,0,22,23
0,1,12,11,1,61,0,0,0,0,24,23
0,0,11,11,0,62,0,0,0,0,25,21
0,3,11,8,1,63,0,0,0,0,26,16
0,0,8,8,0,64,0,0,0,0,21,23
0,0,8,8,1,65,0,0,0,0,21,23
0,0,8,8,0,66,0,0,0,0,21,20
0,0,8,8,1,67,0,0,0,0,21,20
0,0,8,8,0,68,0,0,0,0,21,19
0,0,8,8,1,69,0,0,0,0,24,19
0,0,8,8,0,70,0,0,0,0,24,18
0,1,8,7,1,71,0,0,0,0,23,19
0,0,7,7,0,72,0,0,0,0,22,19
0,0,7,7,1,73,0,0,0,0,20,19
0,0,7,7,0,74,0,0,0,0,20,19
0,0,7,7,1,75,0,0,0,0,21,19
0,0,7,7,0,76,0,0,0,0,21,16
0,1,7,6,1,77,0,0,0,0,23,14
0,1,7,6,0,78,0,0,0,0,23,19
0,1,7,6,1,79,0,0,0,0,22,19
0,1,7,6,0,80,0,0,0,0,22,20
0,1,7,6,1,81,0,0,0,0,19,20
0,1,7,6,0,82,0,0,0,0,19,21
0,2,7,5,1,83,0,0,0,0,18,19
0,1,6,5,0,84,0,0,0,0,17,19
0,1,6,5,1,85,0,0,0,0,21,19
0,1,6,5,0,86,0,0,0,0,21,21
0,2,6,4,1,87,0,0,0,0,21,19
0,2,6,4,0,88,0,0,0,0,21,18
0,2,6,4,1,89,0,0,0,0,20,18
0,2,6,4,0,90,0,0,0,0,20,16
0,2,6,4,1,91,0,0,0,0,19,17
0,2,6,4,0,92,0,0,0,0,19,16
0,2,6,4,1,93,0,0,0,0,20,16
0,2,6,4,0,94,0,0,0,0,20,16
0,2,6,4,1,95,0,0,0,0,18,16
0,2,6,4,0,96,0,0,0,0,18,13
0,2,6,4,1,97,0,0,0,0,18,13
0,2,6,4,0,98,0,0,0,0,18,15
0,2,6,4,1,99,0,0,0,0,15,15
0,2,6,4,0,100,0,0,0,0,15,16
0,2,6,4,1,101,0,0,0,0,16,16
0,2,6,4,0,102,0,0,0,0,16,15
0,2,6,4,1,103,0,0,0,0,20,15
0,2,6,4,0,104,0,0,0,0,20,13
0,2,6,4,1,105,0,0,0,0,20,13
0,2,6,4,0,106,0,0,0,0,20,14
0,2,6,4,1,107,0,0,0,0,19,14
0,2,6,4,0,108,1,0,0,0,19,14
0,2,6,4,1,109,0,0,0,0,16,15
0,2,6,4,0,110,0,0,0,0,16,14
0,2,6,4,1,111,0,0,0,0,16,13
0,2,6,4,0,112,0,0,0,0,16,13
0,2,6,4,1,113,0,0,0,0,21,13
0,2,6,4,0,114,1,0,0,0,21,13
0,2,6,4,1,115,0,0,0,0,20,14
0,2,6,4,0,116,0,0,0,0,20,13
0,2,6,4,1,117,0,0,0,0,16,15
0,2,6,4,0,118,0,0,0,0,16,18
0,2,6,4,1,119,0,0,0,0,15,18
0,2,6,4,0,120,0,0,0,0,15,16
0,2,6,4,1,121,0,0,0,0,17,16
0,2,6,4,0,122,0,0,0,0,17,14
0,2,6,4,1,123,0,0,0,0,18,14
0,2,6,4,0,124,0,0,0,0,18,17
0,2,6,4,1,125,0,1,0,0,20,17
0,2,6,4,0,126,0,0,0,0,20,14
0,2,6,4,1,127,0,0,0,0,18,14
0,2,6,4,0,128,0,0,0,0,18,16
0,2,6,4,1,129,0,1,0,0,19,16
0,2,6,4,0,130,0,0,0,0,20,14
0,2,6,4,1,131,0,0,0,0,20,14
0,2,6,4,0,132,0,0,0,0,20,19
0,2,6,4,1,133,0,0,0,0,19,18
0,2,6,4,0,134,0,0,0,0,19,15
0,2,6,4,1,135,0,0,0,0,18,15
0,2,6,4,0,136,0,0,0,0,18,16
1,0,36,36,1,21,0,0,1,1,33,36
1,0,36,36,0,22,0,0,1,1,33,35
1,3,36,33,1,23,0,0,1,1,36,32
1,0,33,33,0,24,0,0,1,1,34,32
1,0,33,33,1,25,0,1,1,1,37,32
1,0,33,33,0,26,0,0,1,1,38,33
1,0,33,33,1,27,0,0,1,1,40,33
1,0,33,33,0,28,0,0,1,1,40,33
1,0,33,33,1,29,0,1,1,1,41,33
1,0,33,33,0,30,0,0,1,1,40,33
1,3,33,30,1,31,0,1,1,1,40,31
1,-2,28,30,0,32,0,0,1,1,37,31
1,-2,28,30,1,33,0,1,1,1,40,31
0,0,35,35,0,21,0,0,1,1,37,35
0,0,35,35,1,22,0,0,1,1,37,37
0,0,35,35,0,23,0,0,1,1,38,35
0,0,35,35,1,24,0,0,1,1,38,36
0,0,35,35,0,25,0,0,1,1,37,36
0,0,35,35,1,26,0,0,1,1,37,36
0,0,35,35,0,27,0,0,1,1,37,36
0,0,35,35,1,28,0,0,1,1,37,37
0,0,35,35,0,29,0,0,1,1,38,37
0,0,35,35,1,30,0,0,1,1,38,36
0,0,35,35,0,31,0,0,1,1,37,36
0,-1,34,35,1,32,0,0,1,1,36,38
0,0,34,34,0,33,0,0,1,1,39,37
0,0,34,34,1,34,0,0,1,1,39,36
0,0,34,34,0,35,0,0,1,1,43,36
0,0,34,34,1,36,0,0,1,1,41,38
0,0,34,34,0,37,0,0,1,1,43,38
0,0,34,34,1,38,0,0,1,1,43,37
0,0,34,34,0,39,0,0,1,1,39,38
0,-1,33,34,1,40,0,0,1,1,38,38
0,-1,33,34,0,41,0,0,1,1,37,39
0,-1,33,34,1,42,0,0,1,1,38,39
0,-1,33,34,0,43,0,0,1,1,35,39
0,-1,33,34,1,44,0,0,1,1,35,38
0,-1,33,34,0,45,0,0,1,1,36,37
0,-1,33,34,1,46,0,0,1,1,37,37
0,-1,33,34,0,47,0,0,1,1,37,37
0,-1,33,34,1,48,0,0,1,1,37,40
0,-1,33,34,0,49,0,0,1,1,36,40
0,-1,33,34,1,50,0,0,1,1,36,40
0,-1,33,34,0,51,0,0,1,1,37,40
0,-1,33,34,1,52,0,0,1,1,40,40
0,2,33,31,0,53,0,0,1,1,43,38
0,-1,30,31,1,54,0,0,1,1,39,40
0,-1,30,31,0,55,0,0,1,1,36,40
0,-1,30,31,1,56,0,0,1,1,36,38
0,-1,30,31,0,57,0,0,1,1,38,38
0,-1,30,31,1,58,0,0,1,1,37,38
0,-1,30,31,0,59,0,0,1,1,37,38
0,-1,30,31,1,60,0,0,1,1,36,40
0,-1,30,31,0,61,0,0,1,1,38,40
0,-1,30,31,1,62,0,0,1,1,38,36
0,-1,30,31,0,63,0,0,1,1,37,36
0,-1,30,31,1,64,0,0,1,1,34,38
0,-1,30,31,0,65,0,0,1,1,38,38
0,-4,27,31,1,66,0,0,1,1,35,38
0,-3,27,30,0,67,0,0,1,1,36,36
0,-3,27,30,1,68,0,0,1,1,35,38
0,-3,27,30,0,69,1,0,1,1,41,40
0,-3,27,30,1,70,0,0,1,1,41,41
0,-3,27,30,0,71,0,0,1,1,41,39
0,-3,27,30,1,72,0,0,1,1,42,38
0,-3,27,30,0,73,0,0,1,1,42,40
0,-3,27,30,1,74,0,0,1,1,44,42
0,-3,27,30,0,75,0,0,1,1,41,43
0,-3,27,30,1,76,0,0,1,1,41,38
0,-3,27,30,0,77,0,0,1,1,40,38
0,-8,22,30,1,78,0,0,1,1,39,36
0,-5,22,27,0,79,0,0,1,1,38,34
0,-5,22,27,1,80,0,0,1,1,38,32
0,-5,22,27,0,81,0,0,1,1,35,32
0,-5,22,27,1,82,0,0,1,1,35,34
0,-5,22,27,0,83,1,0,1,1,37,34
0,-14,13,27,1,84,0,0,0,1,23,36
0,-5,13,18,0,85,0,0,0,0,23,28
0,-5,13,18,1,86,0,0,0,0,23,26
0,0,13,13,0,87,0,0,0,0,23,22
0,-3,10,13,1,88,0,0,0,0,17,23
0,-3,10,13,0,89,0,0,0,0,21,23
0,-4,9,13,1,90,0,0,0,0,19,27
0,-4,9,13,0,91,0,0,0,0,20,27
0,-4,9,13,1,92,0,0,0,0,17,28
0,-4,9,13,0,93,0,0,0,0,14,28
