result,materialDifference,colour,plyNumber,whiteInCheck,blackInCheck,whiteQueenExists,blackQueenExists,numOfSquaresWhiteAttacks,numOfSquaresBlackAttacks
0,-12,0,74,0,0,0,0,10,29
0,-12,1,75,0,1,0,0,10,29
0,-13,0,76,0,0,0,0,8,28
0,-13,1,77,0,0,0,0,8,28
0,-13,0,78,1,0,0,0,8,27
0,-13,1,79,0,0,0,0,5,28
0,-13,0,80,1,0,0,0,5,28
0,-13,1,81,0,0,0,0,5,28
0,-13,0,82,1,0,0,0,5,26
0,-13,1,83,0,0,0,0,8,28
0,-13,0,84,1,0,0,0,8,31
0,-13,1,85,0,0,0,0,8,31
0,-13,0,86,1,0,0,0,8,31
0,-13,1,87,0,0,0,0,8,32
0,-13,0,88,1,0,0,0,8,31
0,-13,1,89,0,0,0,0,8,32
0,-13,0,90,1,0,0,0,8,28
0,-13,1,91,0,0,0,0,5,32
0,-13,0,92,0,0,0,0,5,31
0,-13,1,93,0,0,0,0,5,31
0,-13,0,94,0,0,0,0,5,31
0,-13,1,95,0,0,0,0,5,31
0,-13,0,96,0,0,0,0,5,34
0,-13,1,97,0,0,0,0,5,34
0,-13,0,98,1,0,0,0,5,31
1,0,1,21,0,0,1,1,31,37
1,0,0,22,0,0,1,1,31,36
1,0,1,23,0,0,1,1,32,36
1,0,0,24,0,0,1,1,32,39
1,0,1,25,0,0,1,1,30,39
1,0,0,26,0,0,1,1,30,38
1,0,1,27,0,0,1,1,32,39
1,0,0,28,0,0,1,1,32,36
1,0,1,29,0,1,1,1,35,36
1,0,0,30,0,0,1,1,35,36
1,0,1,31,0,0,1,1,33,36
1,0,0,32,0,0,1,1,33,37
1,0,1,33,0,0,1,1,34,35
1,0,0,34,0,0,1,1,34,35
1,0,1,35,0,0,1,1,33,35
1,0,0,36,0,0,1,1,33,37
1,0,1,37,0,0,1,1,32,37
1,0,0,38,0,0,1,1,32,38
1,0,1,39,0,0,1,1,39,38
1,0,0,40,0,0,1,1,39,38
1,3,1,41,0,0,1,1,39,35
1,0,0,42,0,0,1,1,35,39
1,0,1,43,0,0,1,1,36,39
1,-3,0,44,0,0,1,1,33,38
1,0,1,45,0,0,1,1,33,34
1,0,0,46,0,0,1,1,33,35
1,0,1,47,0,0,1,1,32,35
1,0,0,48,0,0,1,1,32,37
1,1,1,49,0,0,1,1,34,35
1,0,0,50,0,0,1,1,32,36
1,0,1,51,0,0,1,1,32,36
1,0,0,52,0,0,1,1,32,36
1,0,1,53,0,0,1,1,32,36
1,0,0,54,0,0,1,1,31,37
1,1,1,55,0,0,1,1,32,36
1,0,0,56,1,0,1,1,32,39
1,3,1,57,0,0,1,1,34,35
1,-2,0,58,0,0,1,1,31,38
1,7,1,59,0,0,1,0,32,29
1,4,0,60,0,0,1,0,30,32
1,9,1,61,0,0,1,0,35,26
1,9,0,62,0,0,1,0,35,25
1,9,1,63,0,1,1,0,36,25
1,0,0,21,0,0,1,1,31,39
1,0,1,22,0,0,1,1,31,38
1,1,0,23,0,0,1,1,31,37
1,0,1,24,0,0,1,1,30,41
1,3,0,25,0,0,1,1,35,37
1,0,1,26,0,0,1,1,32,37
1,0,0,27,0,0,1,1,36,37
1,0,1,28,0,0,1,1,36,36
1,0,0,29,0,0,1,1,34,36
1,-5,1,30,0,1,1,1,29,38
1,0,0,31,0,0,1,1,31,33
1,0,1,32,0,0,1,1,32,33
1,0,0,33,0,0,1,1,36,33
1,0,1,34,0,0,1,1,35,35
1,0,0,35,0,0,1,1,36,35
1,0,1,36,0,0,1,1,37,32
1,0,0,37,0,0,1,1,36,33
1,-1,1,38,0,0,1,1,36,38
1,-1,0,39,0,0,1,1,36,39
1,-1,1,40,0,0,1,1,36,35
1,-1,0,41,0,0,1,1,37,35
1,-1,1,42,0,0,1,1,37,36
1,-1,0,43,0,0,1,1,37,36
1,-1,1,44,0,0,1,1,37,38
1,-1,0,45,0,0,1,1,33,38
1,-4,1,46,0,0,1,1,31,40
1,-1,0,47,0,0,1,1,36,34
1,-1,1,48,0,0,1,1,36,37
1,0,0,49,0,0,1,1,40,36
1,0,1,50,0,0,1,1,40,39
1,0,0,51,0,0,1,1,41,41
1,-5,1,52,0,1,1,1,34,40
1,0,0,53,0,0,1,1,34,33
1,0,1,54,0,0,1,1,34,29
1,0,0,55,0,0,1,1,34,29
1,0,1,56,0,0,1,1,34,29
1,0,0,57,0,0,1,1,37,29
1,0,1,58,0,0,1,1,37,29
1,0,0,59,0,0,1,1,36,29
1,0,1,60,0,0,1,1,36,29
1,0,0,61,0,0,1,1,32,29
1,0,1,62,0,0,1,1,32,29
1,0,0,63,1,0,1,1,32,29
1,0,1,64,0,0,1,1,34,29
1,0,0,65,1,0,1,1,33,29
1,0,1,66,0,0,1,1,34,27
1,0,0,67,1,0,1,1,35,27
1,0,1,68,0,0,1,1,34,25
1,0,0,69,1,0,1,1,38,26
1,0,1,70,0,0,1,1,39,23
1,9,0,71,1,0,1,0,30,19
1,0,1,21,0,0,1,1,34,35
1,0,0,22,0,0,1,1,34,36
1,0,1,23,0,0,1,1,37,34
1,0,0,24,0,0,1,1,37,35
1,0,1,25,0,0,1,1,37,35
1,-1,0,26,0,0,1,1,35,38
1,2,1,27,0,0,1,1,38,34
1,-1,0,28,0,0,1,1,34,36
1,-1,1,29,0,0,1,1,35,36
1,-1,0,30,0,0,1,1,35,34
1,-1,1,31,0,0,1,1,36,34
1,-1,0,32,0,0,1,1,36,35
1,-1,1,33,0,0,1,1,37,35
1,-1,0,34,0,0,1,1,37,35
1,-1,1,35,0,0,1,1,37,35
1,-1,0,36,0,0,1,1,37,35
1,-1,1,37,0,0,1,1,38,35
1,-1,0,38,0,0,1,1,38,34
1,-1,1,39,0,0,1,1,40,34
1,-1,0,40,0,0,1,1,40,37
1,0,1,41,0,0,1,1,41,35
1,-1,0,42,0,0,1,1,43,40
1,0,1,43,0,0,1,1,44,39
1,-3,0,44,0,0,1,1,42,41
1,2,1,45,0,1,1,1,44,38
1,-3,0,46,0,0,1,1,39,38
1,0,1,47,0,0,1,1,42,33
1,0,0,48,0,0,1,1,42,34
1,0,1,49,0,0,1,1,44,34
1,0,0,50,0,0,1,1,43,35
1,0,1,51,0,0,1,1,44,38
1,0,0,52,0,0,1,1,42,33
1,3,1,53,0,0,1,1,45,30
1,0,0,54,0,0,1,1,42,35
1,0,1,55,0,0,1,1,41,35
1,-5,0,56,1,0,1,1,38,38
1,0,1,57,0,0,1,1,34,28
1,0,0,58,0,0,1,1,34,31
1,0,1,59,0,0,1,1,38,31
1,0,0,60,0,0,1,1,38,28
1,0,1,61,0,0,1,1,37,28
1,0,0,62,1,0,1,1,37,31
1,0,1,63,0,0,1,1,40,32
1,0,0,64,0,0,1,1,38,34
1,0,1,65,0,1,1,1,38,34
1,0,0,66,0,0,1,1,37,34
1,1,1,67,0,0,1,1,30,34
1,1,0,68,0,0,1,1,30,31
1,2,1,69,0,0,1,1,35,30
1,2,0,70,0,0,1,1,35,25
1,2,1,71,0,0,1,1,35,25
1,2,0,72,0,0,1,1,35,25
1,2,1,73,0,0,1,1,35,26
1,2,0,74,0,0,1,1,35,24
1,11,1,75,0,0,1,0,37,12
1,2,0,21,0,0,1,1,34,32
1,2,1,22,0,0,1,1,34,36
1,2,0,23,0,0,1,1,37,36
1,2,1,24,0,0,1,1,37,35
1,2,0,25,0,0,1,1,34,35
1,1,1,26,0,0,1,1,33,37
1,2,0,27,0,0,1,1,35,39
1,2,1,28,0,0,1,1,35,41
1,2,0,29,0,0,1,1,38,41
1,2,1,30,0,0,1,1,38,39
1,2,0,31,0,0,1,1,38,38
1,2,1,32,0,0,1,1,38,35
1,2,0,33,1,0,1,1,36,35
1,2,1,34,0,0,1,1,36,33
1,2,0,35,1,0,1,1,35,33
1,1,1,21,0,1,1,1,38,36
0,-1,0,21,1,0,1,1,35,30
0,-1,1,22,0,0,1,1,33,33
0,0,0,23,0,0,1,1,36,31
0,0,1,24,0,0,1,1,36,32
0,0,0,25,0,0,1,1,35,32
0,0,1,26,0,0,1,1,35,33
0,1,0,27,0,0,1,1,39,31
0,-2,1,28,0,0,1,1,36,32
0,-1,0,29,0,0,1,1,35,33
0,-1,1,30,0,0,1,1,35,33
0,2,0,31,0,0,1,1,39,31
0,-1,1,32,0,0,1,1,34,31
0,2,0,33,1,0,1,1,39,28
0,2,1,34,0,0,1,1,39,26
0,2,0,35,0,0,1,1,41,26
0,2,1,36,0,0,1,1,41,22
0,2,0,37,1,0,1,1,39,26
0,2,1,38,0,0,1,1,37,25
0,2,0,39,0,0,1,1,38,26
0,2,1,40,0,0,1,1,38,31
0,2,0,41,0,0,1,1,37,31
0,2,1,42,0,0,1,1,37,31
0,2,0,43,1,0,1,1,43,27
0,-1,1,44,0,0,1,1,38,31
0,4,0,45,0,0,1,1,37,26
0,4,1,46,0,0,1,1,37,28
0,4,0,47,0,0,1,1,38,28
0,4,1,48,0,0,1,1,38,29
0,4,0,49,0,0,1,1,38,29
0,4,1,50,0,0,1,1,36,29
0,4,0,51,0,0,1,1,36,29
0,4,1,52,0,0,1,1,36,30
0,4,0,53,0,0,1,1,35,30
0,4,1,54,0,0,1,1,35,31
0,4,0,55,0,0,1,1,35,31
0,4,1,56,0,0,1,1,35,32
0,4,0,57,0,0,1,1,35,32
0,4,1,58,0,0,1,1,37,35
0,4,0,59,0,0,1,1,37,35
0,4,1,60,0,0,1,1,37,36
0,5,0,61,0,0,1,1,38,35
0,5,1,62,0,1,1,1,38,37
0,0,0,21,0,0,1,1,36,31
0,0,1,22,0,0,1,1,36,34
0,1,0,23,0,0,1,1,40,36
0,1,1,24,0,0,1,1,40,38
0,4,0,25,0,0,1,1,44,35
0,1,1,26,0,0,1,1,40,35
0,1,0,27,0,0,1,1,40,34
0,1,1,28,0,0,1,1,40,34
0,1,0,29,0,0,1,1,40,34
0,1,1,30,0,0,1,1,40,35
0,1,0,31,0,0,1,1,38,35
0,1,1,32,0,0,1,1,37,34
0,1,0,33,0,0,1,1,37,34
0,1,1,34,0,0,1,1,36,37
0,1,0,35,0,0,1,1,37,36
0,1,1,36,0,0,1,1,38,34
0,1,0,37,0,0,1,1,38,36
0,1,1,38,0,0,1,1,38,36
0,1,0,39,0,0,1,1,38,36
0,1,1,40,0,0,1,1,38,38
0,1,0,41,0,0,1,1,39,38
0,1,1,42,0,0,1,1,39,38
0,1,0,43,0,0,1,1,39,38
0,1,1,44,0,0,1,1,39,38
0,1,0,45,0,0,1,1,40,36
0,0,1,46,0,0,1,1,40,38
0,1,0,47,0,0,1,1,42,37
0,-2,1,48,0,0,1,1,39,36
0,1,0,49,0,0,1,1,40,32
0,1,1,50,0,0,1,1,38,32
0,1,0,51,1,0,1,1,40,32
0,1,1,52,0,0,1,1,40,32
0,2,0,53,1,0,1,1,43,34
0,1,1,54,0,0,1,1,41,34
0,10,0,55,1,0,1,0,44,27
0,1,1,56,0,0,0,0,33,25
0,6,0,57,0,0,0,0,36,21
0,1,1,58,0,0,0,0,29,23
0,1,0,59,1,0,0,0,27,23
0,1,1,60,0,0,0,0,28,22
0,-3,0,21,0,0,0,1,34,28
0,-3,1,22,0,0,0,1,34,26
0,-3,0,23,0,0,0,1,32,26
0,-3,1,24,0,0,0,1,32,32
0,-3,0,25,0,0,0,1,34,32
0,-6,1,26,0,0,0,1,27,31
0,-3,0,27,0,0,0,1,28,28
0,-3,1,28,0,0,0,1,28,32
0,-3,0,29,0,0,0,1,27,31
0,-3,1,30,0,0,0,1,27,31
0,-3,0,31,0,0,0,1,29,31
0,-4,1,32,0,0,0,1,29,33
0,-4,0,33,0,0,0,1,29,33
0,-4,1,34,0,0,0,1,33,33
0,-4,0,35,0,0,0,1,33,33
0,-4,1,36,0,0,0,1,31,33
0,-4,0,37,0,0,0,1,30,33
0,-4,1,38,0,0,0,1,30,34
0,-4,0,39,0,0,0,1,28,34
0,-4,1,40,0,0,0,1,27,34
0,-4,0,41,0,0,0,1,28,34
0,-4,1,42,0,0,0,1,28,35
0,-3,0,43,0,0,0,1,30,34
0,-4,1,44,0,0,0,1,33,35
0,-4,0,45,0,0,0,1,35,35
0,-4,1,46,0,1,0,1,35,34
0,-4,0,47,0,0,0,1,36,34
0,-4,1,48,0,0,0,1,35,34
0,-4,0,49,0,0,0,1,34,34
0,-4,1,50,0,0,0,1,34,38
0,1,0,51,1,0,0,1,39,29
0,-4,1,52,0,0,0,1,27,34
0,-4,0,53,0,0,0,1,27,34
0,-9,1,54,0,1,0,1,23,32
0,-9,0,55,0,0,0,1,23,34
0,-9,1,56,0,0,0,1,23,31
0,-9,0,57,0,0,0,1,24,31
0,-9,1,58,0,0,0,1,24,27
0,-9,0,59,0,0,0,1,23,27
0,-10,1,60,0,0,0,1,22,29
0,-9,0,61,0,0,0,1,24,28
0,-10,1,62,0,1,0,1,24,28
0,-5,0,63,0,0,0,1,24,24
0,-8,1,64,0,0,0,1,20,25
0,-8,0,65,0,0,0,1,19,25
0,-8,1,66,0,0,0,1,19,24
0,-8,0,67,0,0,0,1,17,27
0,-8,1,68,0,0,0,1,17,28
0,-8,0,69,0,0,0,1,18,28
0,-8,1,70,0,0,0,1,18,29
0,-8,0,71,1,0,0,1,19,29
0,-8,1,72,0,0,0,1,20,30
0,-8,0,73,0,0,0,1,20,30
0,-16,1,74,0,0,0,1,20,38
0,-16,0,75,0,0,0,1,16,38
0,-16,1,76,0,1,0,1,16,37
0,-16,0,77,0,0,0,1,20,39
0,-16,1,78,0,1,0,1,20,40
0,1,0,21,0,0,1,1,35,30
0,0,1,22,0,0,1,1,33,35
0,0,0,23,0,0,1,1,35,35
0,0,1,24,0,0,1,1,35,31
0,3,0,25,0,0,1,1,38,27
0,0,1,26,0,0,1,1,34,33
0,0,0,27,0,0,1,1,35,33
0,0,1,28,0,0,1,1,35,34
0,0,0,29,0,0,1,1,35,34
0,0,1,30,0,0,1,1,35,35
0,0,0,31,0,0,1,1,36,35
0,0,1,32,0,0,1,1,36,35
0,0,0,33,0,0,1,1,39,35
0,0,1,34,0,0,1,1,39,35
0,0,0,35,0,0,1,1,40,35
0,0,1,36,0,0,1,1,40,36
0,1,0,37,0,0,1,1,39,35
0,-2,1,38,0,0,1,1,35,36
0,1,0,39,0,0,1,1,36,32
0,0,1,40,0,0,1,1,34,36
0,1,0,41,0,0,1,1,38,35
0,1,1,42,0,0,1,1,38,37
0,1,0,43,0,0,1,1,36,37
0,1,1,44,0,0,1,1,36,34
0,1,0,45,0,0,1,1,37,34
0,1,1,46,0,0,1,1,35,39
0,4,0,47,0,0,1,1,38,32
0,1,1,48,0,0,1,1,32,35
0,1,0,49,0,0,1,1,33,35
0,1,1,50,0,0,1,1,33,36
0,2,0,51,0,0,1,1,34,35
0,1,1,52,0,0,1,1,32,36
0,1,0,53,0,0,1,1,33,36
0,1,1,54,0,0,1,1,33,36
0,1,0,55,0,0,1,1,32,35
0,1,1,56,0,0,1,1,32,36
0,1,0,57,0,0,1,1,36,32
0,0,1,58,0,0,1,1,34,34
0,5,0,59,0,0,1,1,38,31
0,0,1,60,0,0,1,1,33,32
0,0,0,61,0,0,1,1,33,32
0,0,1,62,0,0,1,1,31,40
0,0,0,63,1,0,1,1,35,39
0,-9,1,64,0,0,0,1,20,44
0,0,0,65,0,0,0,0,22,28
0,0,1,66,0,0,0,0,22,25
0,0,0,67,0,0,0,0,22,25
0,0,1,68,0,0,0,0,22,20
0,0,0,69,0,0,0,0,22,20
0,0,1,70,0,0,0,0,22,20
0,0,0,71,0,0,0,0,24,20
0,0,1,72,0,0,0,0,24,20
0,0,0,73,0,0,0,0,21,20
0,0,1,74,0,0,0,0,21,22
0,0,0,75,0,0,0,0,19,22
0,0,1,76,0,0,0,0,19,21
0,0,0,77,0,0,0,0,20,21
0,-1,1,78,0,0,0,0,18,20
1,0,0,21,0,0,1,1,30,30
1,0,1,22,0,0,1,1,30,31
1,0,0,23,0,0,1,1,31,31
1,0,1,24,0,0,1,1,31,34
1,0,0,25,0,0,1,1,32,34
1,0,1,26,0,0,1,1,32,33
1,1,0,27,0,0,1,1,32,32
1,0,1,28,0,0,1,1,30,32
1,0,0,29,0,0,1,1,32,32
1,-1,1,30,0,0,1,1,30,32
1,0,0,31,0,0,1,1,36,30
1,0,1,32,0,0,1,1,36,32
1,0,0,33,0,0,1,1,36,31
1,0,1,34,0,0,1,1,36,32
1,0,0,35,0,0,1,1,38,32
1,-1,1,36,0,0,1,1,36,37
1,-1,0,37,0,0,1,1,36,37
1,-1,1,38,0,1,1,1,36,43
1,-1,0,39,0,0,1,1,37,43
1,-1,1,40,0,1,1,1,34,43
1,0,0,41,0,0,1,1,37,42
1,0,1,42,0,0,1,1,39,42
1,5,0,43,0,0,1,1,42,40
1,5,1,44,0,0,1,1,42,41
1,5,0,45,1,0,1,1,42,37
1,5,1,46,0,0,1,1,42,36
1,14,0,47,0,0,1,0,43,26
1,9,1,48,0,0,1,0,38,30
1,12,0,49,0,0,1,0,36,24
1,9,1,50,0,1,1,0,35,27
1,9,0,51,0,0,1,0,34,28
1,9,1,52,0,1,1,0,34,25
1,9,0,53,0,0,1,0,35,26
1,9,1,54,0,0,1,0,35,26
1,9,0,55,1,0,1,0,41,26
1,9,1,56,0,0,1,0,41,29
1,9,0,57,1,0,1,0,37,29
1,9,1,58,0,0,1,0,38,25
1,9,0,59,0,0,1,0,38,23
1,9,1,60,0,0,1,0,38,27
1,9,0,61,0,0,1,0,39,27
1,9,1,62,0,0,1,0,39,23
1,9,0,63,0,0,1,0,34,23
1,9,1,64,0,1,1,0,34,28
1,9,0,65,0,0,1,0,33,29
1,9,1,66,0,0,1,0,33,30
1,9,0,67,0,0,1,0,36,30
1,9,1,68,0,1,1,0,37,28
1,9,0,69,0,0,1,0,36,28
1,9,1,70,0,0,1,0,36,27
1,9,0,71,0,0,1,0,35,28
1,0,1,21,0,0,1,1,35,30
1,0,0,22,0,0,1,1,35,29
1,0,1,23,0,0,1,1,39,29
1,0,0,24,0,0,1,1,39,29
1,3,1,25,0,0,1,1,39,29
1,3,0,26,0,0,1,1,39,33
1,4,1,27,0,0,1,1,41,32
1,4,0,28,0,0,1,1,41,31
1,9,1,29,0,0,1,1,39,33
0,3,0,21,0,0,1,1,35,34
0,0,1,22,0,0,1,1,32,37
0,0,0,23,0,0,1,1,29,37
0,-1,1,24,0,0,1,1,29,41
1,1,0,21,0,0,1,1,41,29
1,1,1,22,0,0,1,1,41,30
1,2,0,23,0,0,1,1,42,29
1,2,1,24,0,0,1,1,42,28
1,2,0,25,0,0,1,1,41,32
1,2,1,26,0,0,1,1,41,33
1,2,0,27,0,0,1,1,41,33
1,1,1,28,0,0,1,1,39,34
1,2,0,29,0,0,1,1,42,32
1,2,1,30,0,0,1,1,39,34
1,2,0,31,0,0,1,1,38,34
1,2,1,32,0,0,1,1,39,32
1,2,0,33,0,0,1,1,39,32
1,2,1,34,0,0,1,1,39,33
1,2,0,35,0,0,1,1,43,33
1,2,1,36,0,0,1,1,43,36
1,2,0,37,0,0,1,1,41,36
1,2,1,38,0,0,1,1,42,37
1,2,0,39,0,0,1,1,45,37
1,-1,1,40,0,0,1,1,43,36
1,2,0,41,0,0,1,1,44,36
1,2,1,42,0,0,1,1,44,33
1,2,0,43,0,0,1,1,40,36
1,1,1,44,0,0,1,1,39,37
1,2,0,45,0,0,1,1,38,37
1,2,1,46,0,0,1,1,38,38
1,5,0,47,0,0,1,1,42,35
1,2,1,48,0,0,1,1,39,39
1,2,0,49,0,0,1,1,38,39
1,2,1,50,0,0,1,1,38,40
1,2,0,51,0,0,1,1,36,39
1,2,1,52,0,0,1,1,36,38
1,7,0,53,1,0,1,1,40,36
1,2,1,54,0,0,1,1,32,33
1,2,0,55,0,0,1,1,34,31
1,1,1,56,0,0,1,1,35,34
1,10,0,57,0,0,1,0,41,17
1,1,1,58,0,0,0,0,23,22
1,1,0,59,1,0,0,0,24,22
1,1,1,60,0,0,0,0,22,17
1,6,0,61,1,0,0,0,23,9
1,1,1,21,0,0,0,0,29,30
1,1,0,22,0,0,0,0,29,30
1,1,1,23,0,0,0,0,29,30
1,1,0,24,0,0,0,0,30,26
1,1,1,25,0,0,0,0,32,26
1,1,0,26,0,0,0,0,32,31
1,1,1,27,0,0,0,0,32,30
1,1,0,28,0,0,0,0,32,33
1,1,1,29,0,0,0,0,34,33
1,1,0,30,0,0,0,0,34,36
1,1,1,31,0,0,0,0,36,36
1,1,0,32,0,0,0,0,36,38
1,1,1,33,0,0,0,0,37,36
1,-2,0,34,0,0,0,0,35,37
1,1,1,35,0,1,0,0,37,34
1,1,0,36,0,0,0,0,37,35
1,4,1,37,0,0,0,0,36,31
1,4,0,38,0,0,0,0,35,32
1,9,1,39,0,1,0,0,39,25
1,4,0,40,0,0,0,0,33,30
1,4,1,41,0,0,0,0,35,30
1,4,0,42,0,0,0,0,35,24
1,7,1,43,0,0,0,0,38,22
1,6,0,44,0,0,0,0,36,23
1,6,1,45,0,0,0,0,37,23
1,6,0,46,0,0,0,0,36,24
1,6,1,47,0,0,0,0,34,24
1,3,0,48,0,0,0,0,27,24
1,4,1,49,0,0,0,0,29,23
1,4,0,50,0,0,0,0,29,24
1,4,1,51,0,0,0,0,28,24
1,4,0,52,0,0,0,0,28,22
1,4,1,53,0,0,0,0,29,22
1,4,0,54,0,0,0,0,29,22
1,4,1,55,0,0,0,0,29,22
1,4,0,56,0,0,0,0,29,23
1,9,1,57,0,1,0,0,28,15
1,4,0,58,0,0,0,0,23,15
1,5,1,59,0,0,0,0,19,15
1,5,0,60,0,0,0,0,19,15
1,5,1,61,0,0,0,0,22,15
1,5,0,62,0,0,0,0,22,15
1,5,1,63,0,0,0,0,22,15
1,5,0,64,0,0,0,0,22,14
1,5,1,65,0,0,0,0,22,14
1,0,0,21,0,0,1,1,32,30
1,0,1,22,0,0,1,1,32,31
1,0,0,23,0,0,1,1,34,31
1,0,1,24,0,0,1,1,34,36
1,0,0,25,0,0,1,1,35,36
1,-1,1,26,0,0,1,1,34,38
1,-1,0,27,0,0,1,1,34,38
1,-10,1,28,0,0,0,1,31,39
1,-1,0,29,0,0,0,0,36,29
1,-1,1,30,0,0,0,0,36,35
1,-1,0,31,0,0,0,0,35,35
1,-2,1,32,0,0,0,0,33,37
1,-1,0,33,0,0,0,0,38,35
1,-1,1,34,0,0,0,0,38,36
1,2,0,35,0,0,0,0,40,30
1,-1,1,36,0,0,0,0,37,30
1,2,0,37,0,0,0,0,36,29
1,-3,1,38,0,0,0,0,33,26
1,0,0,39,0,0,0,0,32,22
1,0,1,40,0,0,0,0,32,22
1,0,0,41,0,0,0,0,35,22
1,0,1,42,0,0,0,0,35,23
1,0,0,43,0,0,0,0,31,27
1,0,1,44,0,0,0,0,31,29
1,1,0,45,0,0,0,0,31,28
1,1,1,46,0,0,0,0,31,29
1,1,0,47,0,0,0,0,32,31
1,1,1,48,0,0,0,0,32,27
1,2,0,49,0,0,0,0,30,28
1,-1,1,50,0,0,0,0,27,26
1,-1,0,51,0,0,0,0,28,30
1,-1,1,52,0,0,0,0,29,28
1,-1,0,53,0,0,0,0,30,28
1,-1,1,54,0,0,0,0,30,28
1,-1,0,55,0,0,0,0,30,23
1,-1,1,56,0,0,0,0,30,25
1,-1,0,57,0,0,0,0,26,25
1,-1,1,58,0,0,0,0,26,26
1,-1,0,59,0,0,0,0,26,26
1,-1,1,60,0,1,0,0,26,26
1,-1,0,61,0,0,0,0,28,27
1,-1,1,62,0,0,0,0,28,26
1,-1,0,63,0,0,0,0,32,26
1,-1,1,64,0,0,0,0,31,26
1,0,0,65,0,0,0,0,29,30
1,0,1,66,0,0,0,0,29,32
1,0,0,67,0,0,0,0,31,27
1,-5,1,21,0,0,1,1,33,27
1,-5,0,22,0,0,1,1,31,30
1,-5,1,23,0,0,1,1,33,30
1,-6,0,24,0,0,1,1,32,33
1,-6,1,25,0,0,1,1,36,33
1,-7,0,26,0,0,1,1,35,33
1,-4,1,27,0,0,1,1,35,27
1,-4,0,28,0,0,1,1,35,30
1,-4,1,29,0,0,1,1,34,30
1,-4,0,30,0,0,1,1,34,30
1,-3,1,31,0,1,1,1,35,28
1,-4,0,32,0,0,1,1,33,29
1,-4,1,33,0,0,1,1,36,31
1,-4,0,34,0,0,1,1,36,31
1,-4,1,35,0,0,1,1,36,31
1,-5,0,36,0,0,1,1,35,32
1,-4,1,37,0,0,1,1,37,33
1,-4,0,38,0,0,1,1,36,33
1,1,1,39,0,0,1,1,43,29
1,-2,0,40,0,0,1,1,38,33
1,7,1,41,0,1,1,0,38,22
1,-2,0,42,0,0,0,0,28,24
1,-2,1,43,0,0,0,0,29,24
1,-2,0,44,0,0,0,0,29,23
1,-2,1,45,0,0,0,0,27,23
1,-2,0,46,0,0,0,0,27,27
1,-1,1,47,0,1,0,0,30,27
1,-1,0,48,0,0,0,0,30,28
1,-1,1,49,0,0,0,0,29,28
1,-1,0,50,0,0,0,0,29,30
1,-1,1,51,0,0,0,0,29,30
1,-1,0,52,0,0,0,0,29,30
1,-1,1,53,0,0,0,0,27,30
0,0,0,21,0,0,1,1,43,34
0,-9,1,22,0,0,0,1,34,42
0,0,0,23,0,0,0,0,35,30
0,0,1,24,0,0,0,0,35,31
0,3,0,25,0,0,0,0,34,28
0,0,1,26,0,0,0,0,32,28
0,0,0,27,0,0,0,0,28,31
0,0,1,28,0,0,0,0,28,32
0,0,0,29,0,0,0,0,31,31
0,0,1,30,0,0,0,0,31,32
0,0,0,31,0,0,0,0,32,32
0,0,1,32,0,0,0,0,31,33
0,0,0,33,0,0,0,0,32,33
0,0,1,34,0,0,0,0,32,32
0,0,0,35,0,0,0,0,35,33
0,-1,1,36,0,0,0,0,34,32
0,0,0,37,0,0,0,0,32,30
0,0,1,38,0,0,0,0,32,33
0,0,0,39,0,0,0,0,32,33
0,0,1,40,0,0,0,0,32,32
0,1,0,41,0,0,0,0,33,34
0,1,1,42,0,0,0,0,35,32
0,6,0,43,0,0,0,0,35,25
0,1,1,44,0,0,0,0,29,32
0,1,0,45,0,0,0,0,30,32
0,-4,1,46,0,0,0,0,24,35
0,-1,0,47,0,0,0,0,24,29
0,-2,1,48,0,0,0,0,23,30
0,-1,0,49,0,0,0,0,22,29
0,-1,1,50,0,1,0,0,22,28
0,-1,0,51,0,0,0,0,21,29
0,-1,1,52,0,0,0,0,21,28
0,-1,0,53,0,0,0,0,21,28
0,-1,1,54,0,0,0,0,21,25
0,-1,0,55,0,0,0,0,21,25
0,-4,1,56,0,0,0,0,16,21
0,-4,0,57,0,0,0,0,17,25
0,-4,1,58,0,0,0,0,17,27
0,-4,0,59,0,0,0,0,17,28
0,-4,1,60,0,0,0,0,17,29
0,-4,0,61,0,0,0,0,17,29
0,-5,1,62,0,1,0,0,17,29
0,-5,0,63,0,0,0,0,15,29
0,-5,1,64,0,1,0,0,15,31
0,-5,0,65,0,0,0,0,17,31
0,-6,1,66,0,0,0,0,16,29
0,-6,0,67,0,0,0,0,17,29
0,-6,1,68,0,0,0,0,17,30
0,-6,0,69,0,0,0,0,16,30
0,-7,1,70,0,1,0,0,15,28
0,-7,0,71,0,0,0,0,15,29
0,-7,1,72,0,0,0,0,15,28
0,-7,0,73,0,0,0,0,13,27
0,-7,1,74,0,1,0,0,13,27
0,-7,0,75,0,0,0,0,13,27
0,-8,1,76,0,0,0,0,13,28
0,-8,0,77,0,0,0,0,14,28
0,-8,1,78,0,0,0,0,14,27
0,-5,0,79,0,0,0,0,14,21
0,-5,1,80,0,1,0,0,14,20
0,-5,0,81,0,0,0,0,14,20
0,-8,1,82,0,0,0,0,8,21
0,-8,0,83,0,0,0,0,8,21
0,-8,1,84,0,0,0,0,8,20
0,-8,0,85,0,0,0,0,8,20
0,-8,1,86,0,0,0,0,8,19
